t_s,frame_ms,cpu_ms,gpu_ms,dist_m,phase
43.515711,14.3740,0.5520,3.9400,1740.13,move_early
43.566527,50.8160,0.6000,3.9660,1740.72,move_early
43.580534,14.0070,0.6190,3.9550,1742.14,move_early
43.592284,11.7500,0.8360,6.4060,1742.90,move_early
43.658268,65.9840,0.6880,3.9900,1743.64,move_early
43.686672,28.4040,0.6580,3.9900,1745.89,move_early
43.709287,22.6150,0.8590,3.9600,1747.28,move_early
43.722782,13.4950,0.9800,6.3790,1748.50,move_early
43.737413,14.6310,0.8140,4.0060,1748.70,move_early
43.750614,13.2010,0.7400,3.9620,1749.28,move_early
43.766942,16.3280,0.7830,4.0810,1749.95,move_early
43.781378,14.4360,0.6470,4.0360,1750.61,move_early
43.795662,14.2840,0.7530,4.0540,1751.28,move_early
43.864750,69.0880,0.6600,4.0210,1751.93,move_early
43.888050,23.3000,0.6740,5.7000,1754.39,move_early
43.899710,11.6600,0.8630,4.1130,1755.32,move_early
43.920002,20.2920,0.7480,5.6360,1756.09,move_early
43.942435,22.4330,0.8130,4.0750,1756.95,move_early
43.954946,12.5110,0.8360,4.0230,1757.78,move_early
43.966207,11.2610,0.8390,4.1280,1758.32,move_early
44.011464,45.2570,0.7280,6.1000,1758.78,move_early
44.032080,20.6160,0.8580,6.8880,1759.92,move_early
44.052147,20.0670,0.7910,4.0790,1760.72,move_early
44.091301,39.1540,0.6480,4.1270,1761.52,move_early
44.107039,15.7380,0.5250,6.6240,1763.09,move_early
44.118416,11.3770,0.6980,5.3550,1763.89,move_early
44.138404,19.9880,0.5970,4.0790,1764.56,move_early
44.152979,14.5750,0.4830,4.0680,1765.39,move_early
44.165021,12.0420,0.5240,4.0820,1766.20,move_early
44.183942,18.9210,0.4860,6.6180,1766.68,move_early
44.193372,9.4300,0.5210,4.1150,1767.44,move_early
44.203598,10.2260,0.5270,4.0910,1767.83,move_early
44.242513,38.9150,0.4760,6.5370,1768.50,move_early
44.278457,35.9440,0.4860,6.5370,1770.24,move_early
44.362613,84.1560,0.4840,6.5370,1771.71,move_early
44.430028,67.4150,0.5240,6.5370,1775.17,move_early
44.463491,33.4630,0.5160,6.5370,1777.55,move_early
44.476272,12.7810,0.5190,6.5370,1778.56,move_early
44.487841,11.5690,0.8370,3.2200,1778.83,move_early
44.499973,12.1320,0.6240,3.1470,1779.29,move_early
44.511051,11.0780,0.7410,3.1270,1779.76,move_early
44.526771,15.7200,0.5600,3.1200,1780.20,move_early
44.542693,15.9220,0.5400,3.1310,1780.65,move_early
44.556592,13.8990,0.5790,4.3830,1781.14,move_early
44.619952,63.3600,0.7630,5.3390,1781.70,move_early
44.638993,19.0410,0.6510,5.4070,1784.56,move_early
44.649971,10.9780,0.8690,3.1250,1785.34,move_early
44.663305,13.3340,0.6890,3.1020,1786.10,move_early
44.674420,11.1150,0.5910,4.0580,1786.56,move_early
44.691383,16.9630,0.6350,3.1520,1787.06,move_early
44.710237,18.8540,0.5590,3.1100,1787.73,move_early
44.731394,21.1570,0.6360,3.6860,1788.40,move_early
44.742301,10.9070,0.6350,3.1160,1789.06,move_early
44.752734,10.4330,0.8510,4.5380,1789.73,move_early
44.798765,46.0310,0.5430,3.1340,1790.21,move_early
44.818466,19.7010,0.5910,4.0080,1791.42,move_early
44.865031,46.5650,0.7780,3.1030,1792.19,move_early
44.885278,20.2470,0.7460,3.1160,1794.37,move_early
44.898750,13.4720,0.6010,3.1520,1795.51,move_early
44.912883,14.1330,0.6300,3.1130,1796.13,move_early
44.966858,53.9750,0.6930,3.0950,1796.56,move_early
44.978192,11.3340,0.7180,3.0950,1798.15,move_early
44.990636,12.4440,0.8820,4.4330,1799.15,move_early
45.001590,10.9540,0.6770,3.1400,1799.73,move_early
45.012778,11.1880,0.6110,3.5390,1800.16,move_early
45.028668,15.8900,0.5840,3.5390,1800.67,move_early
45.122063,93.3950,0.5960,3.6340,1801.89,move_early
45.159827,37.7640,0.6330,3.6340,1805.56,move_early
45.184187,24.3600,0.6270,3.6340,1806.62,move_early
45.196773,12.5860,0.6080,3.6340,1807.23,move_early
45.244377,47.6040,0.7110,5.3800,1807.89,move_early
45.267093,22.7160,0.6950,3.1180,1809.24,move_early
45.278019,10.9260,0.8010,4.0150,1810.24,move_early
45.288557,10.5380,0.6900,3.1240,1811.13,move_early
45.300797,12.2400,0.5080,3.1220,1811.63,move_early
45.310249,9.4520,0.6460,3.1220,1812.11,move_early
45.323090,12.8410,0.4760,3.1040,1812.48,move_early
45.335445,12.3550,0.4930,3.1320,1813.00,move_early
45.384145,48.7000,0.5020,3.1030,1813.49,move_early
45.394256,10.1110,0.5490,3.1260,1814.81,move_early
45.410320,16.0640,0.7260,3.1100,1815.48,move_early
45.419848,9.5280,0.5130,3.1490,1816.14,move_early
45.428989,9.1410,0.5140,4.4150,1816.81,move_early
45.446590,17.6010,0.6040,5.4770,1817.25,move_early
45.466117,19.5270,0.4820,3.1400,1817.91,move_early
45.476003,9.8860,0.5370,5.6320,1818.58,move_early
45.485002,8.9990,0.5420,4.3890,1819.12,move_early
45.500863,15.8610,0.5170,4.8620,1819.47,move_early
45.528155,27.2920,0.4420,3.1380,1820.13,move_early
45.538216,10.0610,0.5710,4.3640,1820.80,move_early
45.549907,11.6910,0.6230,4.3360,1821.41,move_early
45.564156,14.2490,0.6560,3.2440,1822.02,move_early
45.576323,12.1670,0.5280,4.1890,1822.63,move_early
45.592158,15.8350,0.5280,5.0110,1823.17,move_early
45.619024,26.8660,0.4740,3.1100,1823.76,move_early
45.694515,75.4910,0.4770,3.1100,1824.70,move_early
45.761821,67.3060,0.5220,3.1100,1828.27,move_early
45.812652,50.8310,0.4530,3.1100,1830.69,move_early
45.829787,17.1350,0.5060,3.1100,1832.56,move_early
45.856572,26.7850,0.8580,4.1730,1833.23,move_early
45.870952,14.3800,1.0450,4.0990,1834.08,move_early
45.884466,13.5140,0.9050,3.5350,1834.64,move_early
45.897054,12.5880,0.7780,3.5160,1835.30,move_early
45.915981,18.9270,0.6840,3.5600,1835.97,move_early
45.928374,12.3930,0.7420,4.0820,1836.64,move_early
45.989416,61.0420,0.6920,2.8920,1837.24,move_early
46.011216,21.8000,0.6580,2.8660,1839.05,move_early
46.078631,67.4150,0.8480,3.1360,1840.05,move_early
46.101033,22.4020,0.8380,2.8420,1842.95,move_early
46.117628,16.5950,0.8370,4.8030,1844.17,move_early
46.133469,15.8410,0.7420,4.2200,1844.56,move_early
46.147795,14.3260,0.6740,2.8680,1845.23,move_early
46.201394,53.5990,0.7900,4.7190,1846.04,move_early
46.219864,18.4700,0.7160,4.7850,1847.53,move_early
46.230756,10.8920,0.8530,2.8750,1848.42,move_early
46.241504,10.7480,0.7250,3.5910,1849.23,move_early
46.259966,18.4620,0.5700,2.8550,1849.76,move_early
46.278222,18.2560,0.6020,5.3420,1850.49,move_early
46.292878,14.6560,0.5990,3.8880,1851.22,move_early
46.311410,18.5320,0.5650,2.8610,1851.79,move_early
46.326710,15.3000,0.5030,2.8400,1852.56,move_early
46.344053,17.3430,0.6560,3.1600,1853.17,move_early
46.404806,60.7530,0.4930,2.8810,1853.83,move_early
46.471271,66.4650,0.5570,4.1080,1855.89,move_early
46.526037,54.7660,0.7200,2.8520,1858.56,move_early
46.570193,44.1560,1.0550,2.8990,1860.56,move_early
46.588820,18.6270,0.8530,3.1650,1862.56,move_early
46.604047,15.2270,0.8600,2.8420,1863.37,move_early
46.615844,11.7970,1.1110,4.0730,1863.95,move_early
46.668119,52.2750,0.7060,2.8790,1864.56,move_early
46.687588,19.4690,0.6860,2.8470,1866.20,move_early
46.698928,11.3400,0.8280,2.8580,1867.09,move_early
46.714740,15.8120,0.7770,3.5720,1867.89,move_early
46.727731,12.9910,0.5550,2.8290,1868.56,move_early
46.740473,12.7420,0.6590,2.8570,1869.21,move_early
46.761097,20.6240,0.6280,2.8450,1869.74,move_early
46.772954,11.8570,0.7340,2.8410,1870.56,move_early
46.842960,70.0060,0.7050,2.8230,1871.05,move_early
46.868470,25.5100,0.6720,5.9960,1873.23,move_early
46.917023,48.5530,0.9050,2.8750,1874.52,move_early
46.930902,13.8790,0.6500,2.8750,1876.47,move_early
46.945288,14.3860,0.8040,2.8720,1877.35,move_early
46.959003,13.7150,0.7050,4.1290,1877.91,move_early
46.968166,9.1630,0.6190,2.8880,1878.11,move_early
46.989231,21.0650,0.5480,3.9730,1878.78,move_early
47.007191,17.9600,0.4890,2.8340,1879.44,move_early
47.023530,16.3390,0.5680,2.8380,1880.11,move_early
47.047509,23.9790,0.4740,2.8370,1880.78,move_early
47.057058,9.5490,0.5310,2.8460,1881.44,move_early
47.069645,12.5870,0.5550,2.8400,1882.11,move_early
47.094654,25.0090,0.4760,2.8430,1882.78,move_early
47.109785,15.1310,0.4750,2.8730,1883.44,move_early
47.124954,15.1690,0.5160,2.8400,1884.11,move_early
47.136067,11.1130,0.4450,4.0680,1884.74,move_early
47.149779,13.7120,0.4770,2.8350,1885.35,move_early
47.205574,55.7950,0.5010,5.2840,1885.89,move_early
47.220648,15.0740,0.5070,2.8500,1887.89,move_early
47.241956,21.3080,0.6090,2.8560,1888.57,move_early
47.253423,11.4670,0.5960,2.8510,1889.46,move_early
47.263846,10.4230,0.9010,4.0900,1890.23,move_early
47.279272,15.4260,0.6100,2.8380,1890.65,move_early
47.298673,19.4010,0.5660,2.8520,1891.30,move_early
47.354826,56.1530,0.7130,2.8460,1892.06,move_early
47.410807,55.9810,0.6540,2.8520,1893.66,move_early
47.429394,18.5870,0.8470,2.8730,1896.24,move_early
47.442992,13.5980,0.8550,3.1010,1897.23,move_early
47.454583,11.5910,0.9560,4.0640,1897.51,move_early
47.475166,20.5830,0.6930,2.8680,1897.96,move_early
47.486116,10.9500,0.6570,2.8430,1898.63,move_early
47.496160,10.0440,0.7430,2.8460,1899.13,move_early
47.560691,64.5310,0.6540,2.8400,1899.60,move_early
47.582241,21.5500,0.5390,2.8660,1902.24,move_early
47.593346,11.1050,0.8690,6.4390,1903.23,move_early
47.603191,9.8450,0.7310,3.9080,1903.51,move_early
47.647706,44.5150,0.6390,3.9010,1903.88,move_early
47.702379,54.6730,0.6450,5.1860,1905.71,move_early
47.718230,15.8510,0.9160,5.4350,1907.89,move_early
47.728903,10.6730,0.7630,4.8720,1908.56,move_early
47.738496,9.5930,0.5940,5.5480,1909.23,move_early
47.755833,17.3370,0.5130,4.0080,1909.29,move_early
47.778400,22.5670,0.5370,3.9770,1909.95,move_early
47.793574,15.1740,0.6210,3.9790,1910.62,move_early
47.821607,28.0330,0.5360,4.0180,1911.29,move_early
47.891799,70.1920,0.5590,6.5630,1912.34,move_early
47.906199,14.4000,0.9350,5.2890,1915.23,move_early
47.915922,9.7230,0.8220,6.1870,1916.00,move_early
47.928863,12.9410,0.5400,3.9910,1916.71,move_early
47.991707,62.8440,0.4870,3.9720,1917.23,move_early
48.010819,19.1120,0.5200,3.9250,1919.11,move_early
48.020350,9.5310,0.6210,3.8950,1919.89,move_early
48.095101,74.7510,0.5890,3.8710,1920.88,move_early
48.159284,64.1830,0.4540,3.8690,1923.58,move_early
48.177834,18.5500,0.6840,7.4410,1926.17,move_early
48.193604,15.7700,0.7790,3.9090,1926.87,move_early
48.255642,62.0380,0.5410,3.8510,1927.49,move_early
48.274939,19.2970,0.4960,3.8740,1929.89,move_early
48.284521,9.5820,0.6750,6.3340,1931.10,move_early
48.329723,45.2020,0.6250,5.3530,1931.46,move_early
48.351618,21.8950,0.4460,3.8720,1932.66,move_early
48.366813,15.1950,0.5600,5.8870,1933.89,move_early
48.379893,13.0800,0.5400,5.6840,1934.76,move_early
48.429229,49.3360,0.4750,6.0180,1935.28,move_early
48.447285,18.0560,0.6300,3.8850,1936.60,move_early
48.460398,13.1130,0.6030,4.5340,1937.60,move_early
48.525211,64.8130,0.5180,3.8760,1938.49,move_early
48.542983,17.7720,0.5470,3.8990,1940.56,move_early
48.607884,64.9010,0.8310,5.1320,1941.56,move_early
48.621268,13.3840,0.7870,3.8900,1943.79,move_early
48.631376,10.1080,0.8230,3.8690,1944.95,move_early
48.647939,16.5630,0.5790,3.8930,1945.35,move_early
48.659278,11.3390,0.5860,6.0770,1945.89,move_early
48.682068,22.7900,0.7110,3.9320,1946.49,move_early
48.695151,13.0830,0.6800,5.1290,1947.16,move_early
48.712897,17.7460,1.0710,3.8690,1947.83,move_early
48.764543,51.6460,0.6740,3.8750,1948.49,move_early
48.785506,20.9630,0.7100,3.9000,1950.41,move_early
48.796534,11.0280,0.8930,3.9040,1951.23,move_early
48.807058,10.5240,0.8010,5.3740,1951.98,move_early
48.826880,19.8220,0.6900,5.1560,1952.05,move_early
48.855566,28.6860,0.6780,4.6380,1952.72,move_early
48.874794,19.2280,0.8460,4.5060,1953.70,move_early
48.890861,16.0670,0.8810,3.8830,1954.45,move_early
48.943016,52.1550,0.6870,3.8420,1955.11,move_early
48.959844,16.8280,0.5910,5.1490,1957.23,move_early
48.972024,12.1800,0.8200,3.8660,1958.16,move_early
48.987557,15.5330,0.6240,6.0840,1958.96,move_early
48.999990,12.4330,0.5500,3.8570,1959.58,move_early
49.015284,15.2940,0.4380,3.8480,1960.08,move_early
49.033677,18.3930,0.4580,5.7500,1960.69,move_early
49.043485,9.8080,0.5320,3.8790,1961.42,move_early
49.059110,15.6250,0.4590,3.8810,1961.81,move_early
49.068506,9.3960,0.4580,3.9060,1962.44,move_early
49.131470,62.9640,0.4970,6.0550,1962.81,move_early
49.193661,62.1910,0.4740,3.9010,1965.02,move_early
49.241574,47.9130,0.5990,3.8720,1967.23,move_early
49.289363,47.7890,0.8760,5.4960,1969.23,move_early
49.344144,54.7810,0.8550,3.8840,1971.23,move_early
49.355300,11.1560,0.8550,3.9010,1973.36,move_early
49.413204,57.9040,0.8350,3.9110,1974.00,move_early
49.431182,17.9780,0.7660,7.9010,1976.33,move_early
49.488913,57.7310,0.8090,3.8700,1977.23,move_early
49.506403,17.4900,0.6640,5.1470,1979.03,move_early
49.518421,12.0180,0.8430,5.9050,1980.36,move_early
49.534541,16.1200,0.9500,3.8460,1980.83,move_early
49.544800,10.2590,0.5670,3.8710,1981.49,move_early
49.555209,10.4090,0.6960,5.3710,1981.88,move_early
49.620914,65.7050,0.5310,3.9150,1982.30,move_early
49.641521,20.6070,0.5440,5.1690,1984.56,move_early
49.660681,19.1600,0.6860,3.8710,1985.44,move_early
49.670428,9.7470,0.6550,6.0360,1986.53,move_early
49.738251,67.8230,0.5900,3.8810,1986.89,move_early
49.789534,51.2830,0.5010,3.9120,1989.23,move_early
49.807303,17.7690,0.7700,6.5380,1991.23,move_early
49.853249,45.9460,0.7320,5.4590,1992.07,move_early
49.869223,15.9740,0.7480,6.2370,1993.89,move_early
49.879895,10.6720,0.6580,5.8860,1994.56,move_early
49.891206,11.3110,0.5610,4.1660,1995.23,move_early
49.903219,12.0130,0.5510,5.8870,1995.40,move_early
49.944752,41.5330,0.4990,4.1950,1995.90,move_early
49.957334,12.5820,0.4800,5.4450,1997.25,move_early
50.008784,51.4500,0.8040,4.1980,1997.92,move_early
50.020417,11.6330,0.5930,4.1600,1999.83,move_early
50.032900,12.4830,0.9820,4.1490,2000.56,move_early
50.050678,17.7780,0.8890,5.0830,2001.23,move_early
50.098233,47.5550,0.7280,4.1830,2002.11,move_early
50.144094,45.8610,0.5550,6.3690,2003.40,move_early
50.214179,70.0850,0.8870,4.1790,2005.26,move_early
50.231078,16.8990,1.1520,4.2310,2008.38,move_early
50.247214,16.1360,1.0160,4.2050,2009.23,move_early
50.258516,11.3020,0.9160,10.2150,2009.89,move_early
50.285843,27.3270,0.8900,4.2320,2010.12,move_early
50.376639,90.7960,0.8000,4.2010,2010.88,move_early
50.390214,13.5750,0.7250,4.2210,2014.56,move_early
50.401093,10.8790,0.7930,4.2870,2015.37,move_early
50.412691,11.5980,0.6410,8.5280,2015.89,move_early
50.431450,18.7590,0.5400,5.7290,2016.56,move_early
50.483448,51.9980,0.4930,7.0690,2017.35,move_early
50.543339,59.8910,0.5920,8.8520,2018.82,move_early
50.557551,14.2120,1.1320,4.3430,2021.23,move_early
50.568165,10.6140,0.9210,7.8530,2022.42,move_early
50.579884,11.7190,0.7270,7.2220,2022.83,move_early
50.590201,10.3170,0.6730,7.2760,2023.23,move_early
50.599886,9.6850,0.6570,6.2020,2023.70,move_early
50.617109,17.2230,0.6530,7.2840,2024.09,move_early
50.634156,17.0470,0.5800,7.1730,2024.76,move_early
50.654193,20.0370,0.9150,4.4220,2025.43,move_early
50.673125,18.9320,1.4780,4.8740,2026.09,move_early
50.735909,62.7840,0.9110,6.8150,2026.76,move_early
50.756979,21.0700,0.6880,4.3580,2029.23,move_early
50.773762,16.7830,0.9540,4.0770,2030.11,move_early
50.788545,14.7830,0.8470,4.8340,2031.15,move_early
50.865861,77.3160,2.2630,2.9000,2031.68,move_early
50.893114,27.2530,0.9500,2.9000,2034.45,move_early
50.911349,18.2350,0.8800,2.9040,2035.54,move_early
50.965712,54.3630,0.9330,2.9080,2036.56,move_early
50.981557,15.8450,1.0750,3.4460,2038.56,move_early
51.030469,48.9120,1.0440,3.3430,2039.38,move_early
51.057172,26.7030,0.7430,6.0870,2040.71,move_early
51.116404,59.2320,0.9320,4.9100,2043.83,move_early
51.131168,14.7640,1.0960,3.6340,2044.83,move_early
51.198928,67.7600,0.9600,2.8310,2045.23,move_early
51.285374,86.4460,0.6870,2.8910,2049.89,move_early
51.297669,12.2950,3.7880,2.8820,2051.23,move_early
51.315921,18.2520,0.8200,5.1040,2051.89,move_early
51.330957,15.0360,0.7370,2.9190,2052.56,move_early
51.346620,15.6630,0.7480,4.6130,2053.23,move_early
51.403935,57.3150,0.9340,4.8930,2053.89,move_early
51.463512,59.5770,0.7490,4.1450,2055.65,move_early
51.477514,14.0020,1.1150,2.8790,2058.34,move_early
51.490428,12.9140,0.8610,3.2190,2059.23,move_early
51.509052,18.6240,0.9660,2.9060,2059.39,move_early
51.536496,27.4440,0.7750,2.8600,2060.56,move_early
51.549814,13.3180,0.7540,2.8760,2061.23,move_early
51.561375,11.5610,0.8280,6.6150,2061.89,move_early
51.573393,12.0180,0.6120,2.8960,2062.56,move_early
51.591006,17.6130,0.7930,2.8600,2063.04,move_early
51.603989,12.9830,0.7870,2.8480,2063.71,move_early
51.617210,13.2210,0.6840,2.8680,2064.26,move_early
51.698942,81.7320,0.7380,2.8840,2064.56,move_early
51.737893,38.9510,0.6900,2.8970,2067.80,move_early
51.772382,34.4890,0.9690,2.9150,2069.94,move_early
51.787220,14.8380,13.3280,2.8520,2070.77,move_early
51.868133,80.9130,1.1610,3.5420,2071.28,move_early
51.886892,18.7590,0.7700,2.8650,2074.56,move_early
51.959171,72.2790,3.7430,2.8550,2075.28,move_early
52.017507,58.3360,0.9970,2.8440,2077.89,move_early
52.038543,21.0360,1.1950,2.8550,2080.17,move_early
52.064661,26.1180,0.9930,2.8400,2081.66,move_early
52.080428,15.7670,0.8040,5.4140,2082.56,move_early
52.093357,12.9290,0.7320,2.8490,2083.23,move_early
52.105057,11.7000,0.9250,4.1300,2083.50,move_early
52.129071,24.0140,0.6910,2.8710,2084.17,move_early
52.201260,72.1890,0.6410,2.8680,2084.84,move_early
52.226836,25.5760,0.7270,2.8470,2087.88,move_early
52.249565,22.7290,1.1090,2.8500,2089.24,move_early
52.259762,10.1970,1.6200,2.8470,2089.89,move_early
52.306594,46.8320,0.8840,2.8430,2090.16,move_early
52.323167,16.5730,0.8210,2.8430,2091.89,move_early
52.333241,10.0740,0.8420,3.2600,2092.68,move_early
52.424942,91.7010,0.6270,2.8540,2093.48,move_early
52.474010,49.0680,0.7810,2.8770,2096.56,move_early
52.534051,60.0410,0.7920,3.3100,2098.79,move_early
52.589830,55.7790,1.1310,4.6510,2101.15,move_early
52.607037,17.2070,0.9730,6.6100,2103.49,move_early
52.647365,40.3280,0.7640,4.4170,2104.06,move_early
52.696124,48.7590,0.6780,4.3920,2105.67,move_early
52.713581,17.4570,0.6500,5.1960,2107.62,move_early
52.722867,9.2860,0.7270,6.1720,2108.63,move_early
52.732619,9.7520,0.5090,4.3880,2108.68,move_early
52.742478,9.8590,0.4710,4.4350,2109.04,move_early
52.813255,70.7770,0.4860,4.4240,2109.44,move_early
52.834044,20.7890,0.5380,7.0580,2112.32,move_early
52.853473,19.4290,0.7400,4.4030,2113.23,move_early
52.871423,17.9500,0.6320,8.7250,2114.23,move_early
52.936303,64.8800,0.5810,4.4520,2114.61,move_early
52.955767,19.4640,0.5570,4.4330,2117.23,move_early
52.969183,13.4160,0.6560,6.8610,2118.34,move_early
53.016586,47.4030,0.6520,7.7310,2118.86,move_early
53.033413,16.8270,0.5130,7.0770,2120.09,move_early
53.051329,17.9160,0.5600,4.4520,2121.29,move_early
53.060351,9.0220,0.4810,4.4530,2122.12,move_early
53.078011,17.6600,0.4920,4.4490,2122.17,move_early
53.092878,14.8670,0.4820,7.1150,2122.84,move_early
53.101750,8.8720,0.5360,5.7960,2123.50,move_early
53.112197,10.4470,0.4550,4.4590,2124.14,move_early
53.123355,11.1580,0.4430,5.7830,2124.56,move_early
53.134095,10.7400,0.4500,4.4730,2125.01,move_early
53.201829,67.7340,0.4650,4.4490,2125.44,move_early
53.250545,48.7160,0.5020,4.0520,2127.86,move_early
53.279307,28.7620,0.6870,4.0730,2129.81,move_early
53.290809,11.5020,0.7850,8.3670,2130.95,move_early
53.302987,12.1780,0.6120,4.0670,2131.71,move_early
53.350120,47.1330,0.4570,4.0590,2131.89,move_early
53.373391,23.2710,0.4800,4.0530,2133.46,move_early
53.384774,11.3830,0.5810,4.0670,2134.46,move_early
53.396533,11.7590,0.5380,6.1030,2135.46,move_early
53.473271,76.7380,0.5000,4.0740,2135.94,move_early
53.490020,16.7490,0.4510,6.2180,2138.56,move_early
53.508288,18.2680,0.7710,4.0520,2139.69,move_early
53.522142,13.8540,0.4840,4.1040,2140.45,move_early
53.534843,12.7010,0.5420,4.0730,2140.65,move_early
53.547103,12.2600,0.5440,5.7450,2141.48,move_early
53.558803,11.7000,0.4550,6.2220,2141.97,move_early
53.573688,14.8850,0.5440,4.0550,2142.43,move_early
53.665743,92.0550,0.4940,5.1990,2143.03,move_early
53.694503,28.7600,0.4720,4.0810,2146.42,move_early
53.707196,12.6930,0.7790,4.0640,2147.55,move_early
53.718536,11.3400,0.6680,6.3070,2148.04,move_early
53.728624,10.0880,0.5340,4.0640,2148.56,move_early
53.771889,43.2650,0.5770,4.7140,2149.25,move_early
53.784150,12.2610,0.5440,7.7500,2150.56,move_early
53.803821,19.6710,0.7810,4.0910,2151.45,move_early
53.820305,16.4840,0.6280,4.0640,2152.25,move_early
53.836734,16.4290,0.6690,4.0540,2152.92,move_early
53.856678,19.9440,0.6520,4.6680,2153.56,move_early
53.874519,17.8410,0.6530,4.0930,2154.36,move_early
53.887802,13.2830,0.6520,4.1070,2155.13,move_early
53.898181,10.3790,0.6900,4.0670,2155.62,move_early
53.916833,18.6520,0.6140,4.0700,2156.03,move_early
53.928226,11.3930,0.6310,4.9480,2156.76,move_early
53.938476,10.2500,0.7490,4.0700,2157.24,move_early
54.005933,67.4570,0.6270,3.9690,2157.65,move_early
54.017372,11.4390,0.6700,5.9480,2159.89,move_early
54.029108,11.7360,0.7620,3.8710,2160.56,move_early
54.045016,15.9080,0.5860,3.9220,2161.23,move_early
54.093224,48.2080,0.5640,6.0620,2161.90,move_early
54.118094,24.8700,0.6260,3.8990,2163.23,move_early
54.131653,13.5590,0.7620,3.8620,2164.23,move_early
54.142191,10.5380,0.8650,3.8890,2165.23,move_early
54.180886,38.6950,0.5540,3.8970,2165.43,move_early
54.198786,17.9000,0.5290,3.8720,2166.68,move_early
54.211003,12.2170,0.6950,3.8610,2167.57,move_early
54.262921,51.9180,0.7090,4.9880,2168.37,move_early
54.287612,24.6910,0.5570,3.9170,2170.30,move_early
54.301453,13.8410,0.6430,5.4410,2171.27,move_early
54.314760,13.3070,0.5860,5.1350,2172.16,move_early
54.327287,12.5270,0.5470,5.4540,2172.67,move_early
54.340727,13.4400,0.4470,3.9310,2173.18,move_early
54.351721,10.9940,0.4720,5.7630,2173.70,move_early
54.367554,15.8330,0.4480,3.8690,2174.14,move_early
54.385041,17.4870,0.4420,4.9650,2174.77,move_early
54.432016,46.9750,0.4510,3.8790,2175.44,move_early
54.450717,18.7010,0.4820,5.1360,2176.71,move_early
54.461487,10.7700,0.6000,3.8670,2177.49,move_early
54.476921,15.4340,0.7610,3.8780,2178.23,move_early
54.494809,17.8880,0.7350,4.7760,2178.95,move_early
54.543375,48.5660,0.9430,3.8660,2179.61,move_early
54.562017,18.6420,0.7060,4.1670,2181.20,move_early
54.576972,14.9550,0.7710,3.8760,2182.20,move_early
54.595538,18.5660,0.7450,3.8530,2183.20,move_early
54.615226,19.6880,0.6560,3.8700,2183.95,move_early
54.627786,12.5600,0.8230,3.8570,2184.75,move_early
54.646273,18.4870,0.7910,3.9010,2185.24,move_early
54.659670,13.3970,0.8630,7.3950,2185.99,move_early
54.672489,12.8190,0.7680,5.5080,2186.51,move_early
54.688735,16.2460,0.6710,5.1720,2187.02,move_early
54.701173,12.4380,0.6540,3.8700,2187.66,move_early
54.719977,18.8040,0.6210,6.0640,2188.16,move_early
54.736321,16.3440,0.6270,3.8720,2188.82,move_early
54.749810,13.4890,0.5840,3.8980,2189.49,move_early
54.766729,16.9190,0.6390,3.8000,2190.11,move_early
54.790738,24.0090,0.7170,5.0690,2190.78,move_early
54.802789,12.0510,0.7860,3.8360,2191.44,move_early
54.813089,10.3000,0.8420,3.8120,2192.05,move_early
54.824188,11.0990,0.6560,3.8400,2192.63,move_early
54.842868,18.6800,0.5640,3.8140,2193.08,move_early
54.853597,10.7290,0.5980,5.9400,2193.69,move_early
54.864224,10.6270,0.5830,3.8310,2194.25,move_early
54.874053,9.8290,0.5400,3.8090,2194.66,move_early
54.883933,9.8800,0.5900,5.9690,2195.06,move_early
54.894563,10.6300,0.6320,3.8160,2195.45,move_early
54.908559,13.9960,0.6460,3.8740,2195.88,move_early
54.922499,13.9400,0.6570,3.8760,2196.32,move_early
54.936001,13.5020,0.7100,3.8060,2196.77,move_early
54.952645,16.6440,0.7960,3.8470,2197.21,move_early
54.965720,13.0750,0.7010,2.8420,2197.66,move_early
54.979727,14.0070,0.9050,4.0780,2198.10,move_early
55.041478,61.7510,0.7130,2.8160,2198.64,move_early
55.059549,18.0710,0.7910,2.7990,2201.23,move_early
55.072052,12.5030,0.9670,2.8190,2202.17,move_early
55.087775,15.7230,0.8010,3.4700,2202.99,move_early
55.149969,62.1940,0.6990,2.8270,2203.62,move_early
55.171686,21.7170,0.6870,3.3590,2205.80,move_early
55.213628,41.9420,0.8350,3.7820,2206.67,move_early
55.226232,12.6040,0.8640,2.8720,2208.00,move_early
55.254361,28.1290,0.6890,2.8470,2209.14,move_early
55.272962,18.6010,0.5840,4.6170,2210.28,move_early
55.283573,10.6110,0.6170,4.5680,2211.03,move_early
55.345534,61.9610,0.6240,2.8210,2211.46,move_early
55.414648,69.1140,0.7870,2.8520,2213.60,move_early
55.473560,58.9120,0.7450,4.4200,2216.38,move_early
55.488442,14.8820,0.9290,3.3170,2218.56,move_early
55.502238,13.7960,1.1570,6.4270,2219.65,move_early
55.515439,13.2010,0.6440,4.0890,2219.89,move_early
55.527973,12.5340,0.6840,2.8160,2220.56,move_early
55.540220,12.2470,0.6560,2.8280,2221.21,move_early
55.556840,16.6200,0.5870,2.8310,2221.69,move_early
55.571692,14.8520,0.5760,3.1890,2222.36,move_early
55.583020,11.3280,0.6180,2.8190,2222.97,move_early
55.594214,11.1940,0.6760,2.8280,2223.41,move_early
55.608190,13.9760,0.5920,4.1120,2223.87,move_early
